row_id,Species3,Family3,Order3,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status
6,Accipiter butleri,Accipitridae,Accipitriformes,1,0,1,0,1,20,11.9,6.6,12,48.7,166,42.9,123.1,25.8,127,122,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,7.87,9.26,8.42,93.1709817,327.84,Extant
21,Accipiter gundlachi,Accipitridae,Accipitriformes,1,0,1,0,1,26,15.2,8.3,16.3,71.3,228,61.8,166.2,27.1,223,675,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Aerial,19.82,23.16,21.62,-79.3550492,33511.43,Extant
25,Accipiter imitator,Accipitridae,Accipitriformes,1,1,0,0,1,26.4,16.8,9.1,12.2,49.6,200,60,140,30,161,222.49,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-8.58,-5.41,-6.76,156.4707854,10050.21,Extant
26,Accipiter luteoschistaceus,Accipitridae,Accipitriformes,1,0,1,0,0,26.4,16.8,7.8,11.9,51.5,188,57,131,30.3,146,214,Dunning,NA,YES,Beak Culmen; Beak Nares,Accipiter imitator,Forest,1,1,Carnivore,Vertivore,Insessorial,-6.31,-4.19,-5.5,150.4531488,28814.74,Extant
30,Accipiter meyerianus,Accipitridae,Accipitriformes,2,1,1,0,2,35,20.6,12.6,18.6,75.4,309.5,102,207.5,33,200,763.54,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Generalist,-10.12,2.29,-4.7,141.3615686,269144.41,Extant
32,Accipiter nanus,Accipitridae,Accipitriformes,2,0,2,0,1,17.6,10.6,7.6,10.1,46.6,152.4,44.9,107.5,29.5,109,117,Inferred,NA,YES,Body Mass,Accipiter virgatus,Forest,1,1,Carnivore,Invertivore,Insessorial,-5.7,1.76,-1.08,121.3408933,110477,Extant
38,Accipiter princeps,Accipitridae,Accipitriformes,2,1,1,0,2,33.6,22.2,13.8,17.8,68,266.3,77.8,188.5,29.2,192.3,214.8,Inferred,NA,YES,Body Mass,Accipiter poliocephalus,Forest,1,1,Carnivore,Vertivore,Insessorial,-6.11,-4.23,-5.35,151.0386901,11549.62,Extant
102,Buteo ventralis,Accipitridae,Accipitriformes,2,1,1,0,2,37.2,23.2,13,19,76.8,359,118.4,240.6,33,221.5,1190.52,Dunning,NA,NO,NA,NA,Forest,1,2,Carnivore,Vertivore,Insessorial,-55.92,-35.01,-47.95,-71.72913106,536992.07,Extant
110,Chondrohierax wilsonii,Accipitridae,Accipitriformes,1,1,0,0,1,38.4,30.4,11.8,20.6,23,244,63.5,180.5,26,185,286.07,Dunning,NA,NO,NA,NA,Forest,2,2,Carnivore,Invertivore,Insessorial,20.18,20.75,20.47,-74.9623296,3890.11,Extant
139,Eutriorchis astur,Accipitridae,Accipitriformes,2,0,1,1,2,40.3,24.8,11.6,19.5,84,318.5,74.2,244.3,23.3,287.5,700,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-21.4,-13.61,-16.44,49.12090392,34460.57,Extant
171,Henicopernis infuscatus,Accipitridae,Accipitriformes,1,1,0,0,1,30.8,20.5,10.1,15.3,41.4,337,127,210,37.7,253,571.2,Inferred,NA,YES,Body Mass,Henicopernis longicauda,Forest,2,1,Carnivore,Invertivore,Generalist,-6.32,-4.14,-5.47,150.6642381,33424.21,Extant
200,Megatriorchis doriae,Accipitridae,Accipitriformes,2,0,2,0,2,35.1,19.9,11.6,16.7,80,290.5,75.6,214.9,26,257.5,999.99,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-10.73,-0.34,-5.34,141.1249808,599836.92,Extant
211,Nisaetus bartelsi,Accipitridae,Accipitriformes,1,1,0,0,1,42.7,27.8,14,21.3,100.3,378,83.4,294.5,22.1,228.4,830,Inferred,NA,YES,Body Mass,Nisaetus alboniger,Forest,1,1,Carnivore,Vertivore,Insessorial,-8.78,-6.23,-7.44,110.0205371,14421.49,Extant
213,Nisaetus floris,Accipitridae,Accipitriformes,1,0,1,0,1,41.7,26.5,12.8,21.6,113.9,436.7,115.9,320.8,26.5,229.3,1475.12,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Vertivore,Insessorial,-9.11,-8.07,-8.59,119.3741604,34986.16,Extant
233,Spilornis kinabaluensis,Accipitridae,Accipitriformes,2,0,2,0,2,34.6,24,13.4,16.8,72.6,368.5,107,261.5,29,227.5,597.7,Inferred,NA,YES,Body Mass,Spilornis cheela,Forest,1,1,Carnivore,Vertivore,Insessorial,2.87,6.49,4.55,115.901252,36584.1,Extant
282,Anas nesiotis,Anatidae,Anseriformes,1,1,0,0,1,34,24.4,11.9,11.2,32.2,122,42.6,79.4,34.9,72,499.09,Dunning,NA,NO,NA,NA,Wetland,3,1,Carnivore,Aquatic predator,Aquatic,-52.61,-52.46,-52.54,169.1596389,112.17,Extant
398,Tachyeres leucocephalus,Anatidae,Anseriformes,1,0,1,0,1,61.5,36.6,27.4,22.5,63,275,108,167,39.3,165,3013,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Aquatic,-48.83,-41.92,-45.35,-65.76757714,49163.72,Extant
412,Aegotheles albertisi,Aegothelidae,Apodiformes,1,0,0,1,1,11.6,4.2,3.2,4,18.8,114,34,80,29.8,87,35.2,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-10.31,-0.99,-6.49,144.6432479,95188.1,Extant
413,Aegotheles archboldi,Aegothelidae,Apodiformes,2,1,1,0,2,12.9,3.6,3.5,2.6,18.6,116.5,37,79.5,31.8,95.5,30.6,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-5.37,-3.35,-4.19,138.5130191,44983.92,Extant
418,Aegotheles savesi,Aegothelidae,Apodiformes,1,0,1,0,0,21.6,6.6,7.1,5,32.5,163,34,129,20.9,149,52,Inferred,NA,YES,Beak Depth,Aegotheles tatei,Forest,1,NA,Carnivore,Invertivore,Insessorial,-21.98,-21.93,-21.96,166.4845626,10.73,Extant
419,Aegotheles tatei,Aegothelidae,Apodiformes,1,1,0,0,1,20,7.4,7.5,5,16.1,145.8,40.2,105.6,27.6,130.2,52,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-10.44,-5.74,-6.95,143.2348745,3664.11,Extant
424,Apus acuticauda,Apodidae,Apodiformes,1,1,0,0,1,13,4.1,3.1,3,15.2,174,120.1,53.9,69,71,39.4,Inferred,NA,YES,Body Mass,Apus pacificus,Forest,1,3,Carnivore,Invertivore,Aerial,22.7,27.74,26.16,92.17978504,15660.49,Extant
452,Chaetura viridipennis,Apodidae,Apodiformes,2,0,2,0,2,8.8,3.5,3.3,2.7,12.2,131,75,56,57.2,43,23.83,Dunning,NA,NO,NA,NA,Forest,1,2,Carnivore,Invertivore,Aerial,-14.52,7.91,-6.57,-68.68603352,1991130.27,Extant
468,Collocalia nuditarsus,Apodidae,Apodiformes,0,0,0,0,0,7.6,3.7,2.9,2.6,10.9,125.2,84.8,40.4,67.7,48.2,13.35,EltonTraits_GenAvg,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Collocalia orientalis,Forest,1,1,Carnivore,Invertivore,Aerial,-8.89,-3.16,-5.64,141.5356699,364845.78,Extant
470,Collocalia orientalis,Apodidae,Apodiformes,1,0,1,0,1,7.6,3.7,2.9,2.6,10.9,125.2,84.8,40.4,67.7,48.2,13.35,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,-9.89,-2.94,-6.51,155.9453996,4385.9,Extant
476,Collocalia sawtelli,Apodidae,Apodiformes,1,0,1,0,1,6.9,2.5,1.7,1.7,8.5,116,78.1,37.9,67.3,54,8.6,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,-20.03,-19.97,-20,-158.1070721,26.52,Extant
482,Collocalia vulcanorum,Apodidae,Apodiformes,2,1,1,0,2,7.1,2.4,2.2,2,9.4,120,79.9,40.1,66.6,53.5,13.42,Dunning,NA,NO,NA,NA,Rock,1,1,Carnivore,Invertivore,Aerial,-7.55,-6.23,-7.04,107.4091858,7990.54,Extant
483,Collocalia whiteheadi,Apodidae,Apodiformes,1,0,1,0,1,8.7,3,2.9,2.2,10.7,136,94.1,41.9,69.2,50,14,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,5.91,17.83,13.11,122.4298014,11703.85,Extant
487,Cypseloides lemosi,Apodidae,Apodiformes,2,0,2,0,2,8.9,4.7,3.3,3,13.3,150.2,108.8,41.4,72.4,54,28.1,Dunning,NA,NO,NA,NA,Human Modified,1,1,Carnivore,Invertivore,Aerial,-0.98,3.53,2.5,-76.69225772,3577.91,Extant
491,Cypseloides storeri,Apodidae,Apodiformes,0,0,0,0,0,8.6,3.7,3.7,2.4,16,137.2,93.1,44.1,67.8,44.8,39.5,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Cypseloides cryptus,Forest,1,1,Carnivore,Invertivore,Aerial,17.16,20,18.67,-101.2719468,84466.8,Extant
495,Hirundapus celebensis,Apodidae,Apodiformes,2,1,1,0,2,15.6,6.8,5.2,4.1,18.9,213.7,151.6,62,70.9,60,180,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,0.21,19.4,10.51,122.9167433,285896.08,Extant
498,Hydrochous gigas,Apodidae,Apodiformes,1,0,1,0,1,7.4,3.9,3.1,3.3,13.5,146,101.3,44.7,69.4,58.2,35.8,Dunning,NA,NO,NA,NA,Riverine,1,1,Carnivore,Invertivore,Aerial,-7.39,6.34,1.43,101.0668089,97277.3,Extant
500,Mearnsia picina,Apodidae,Apodiformes,2,0,2,0,0,6.7,3,2.9,3.2,12.6,161.5,115.6,46,71.4,26.1,42.5,Dunning,NA,YES,Beak Culmen; Beak Nares,Mearnsia novaeguineae,Forest,1,1,Carnivore,Invertivore,Aerial,5.56,12.59,8.44,124.6705993,112656.13,Extant
510,Streptoprocne phelpsi,Apodidae,Apodiformes,1,0,1,0,1,7.3,3.6,2.5,1.9,14,125,92.2,32.8,73.8,58,21.8,Dunning,NA,NO,NA,NA,Forest,1,2,Carnivore,Invertivore,Aerial,-0.35,6.14,3.62,-64.24173572,255999.37,Extant
514,Tachornis furcata,Apodidae,Apodiformes,1,0,1,0,1,4.5,2.5,2.1,1.8,4.6,89,32.1,56.9,36.1,49,6.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,8.02,11,9.32,-72.18630932,32700.66,Extant
554,Amazilia luciae,Trochilidae,Apodiformes,2,1,1,0,1,23,17.1,2.1,2.5,3.5,54.4,35.3,19,64.9,34,4.5,Inferred,NA,YES,Body Mass,Amazilia boucardi,Shrubland,2,1,Herbivore,Nectarivore,Aerial,14.79,15.51,15.19,-87.18675814,399.27,Extant
598,Campylopterus excellens,Trochilidae,Apodiformes,1,0,1,0,1,30.1,23.3,3.7,3.5,6.8,68,38.1,29.9,56,65,6,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Nectarivore,Aerial,16.75,18.61,17.56,-94.69238727,30187.19,Extant
606,Chaetocercus astreans,Trochilidae,Apodiformes,2,2,0,0,2,15.7,13.1,1.2,1.3,4,33.7,22,11.6,65.4,16,2,Inferred,NA,YES,Body Mass,Chaetocercus heliodor,Forest,2,1,Herbivore,Nectarivore,Aerial,10.36,11.18,10.77,-73.64076197,6505.06,Extant
660,Discosura letitiae,Trochilidae,Apodiformes,1,0,0,1,1,14.3,9.7,0.7,1.1,4.1,37.6,24.5,13.1,65.2,36,2.83,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Herbivore,Nectarivore,Aerial,NA,NA,NA,NA,NA,Extant
756,Lophornis brachylophus,Trochilidae,Apodiformes,2,0,2,0,1,12.9,10.1,1.6,1.6,2.8,42.5,27.2,15.3,64,24.5,2.7,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Nectarivore,Aerial,17.27,17.43,17.34,-100.2528752,53.27,Extant
822,Polytmus milleri,Trochilidae,Apodiformes,2,1,1,0,2,25.4,20.2,2.1,2.6,5.1,64.2,39.4,24.8,61.4,40.5,4.1,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Nectarivore,Aerial,3.15,6.03,4.96,-62.37098266,74967.65,Extant
831,Selasphorus ardens,Trochilidae,Apodiformes,2,0,1,1,2,14.3,11.4,1.9,2,3.8,40,26.5,13.5,66.2,26.5,3.08,EltonTraits_GenAvg,NA,NO,NA,NA,Shrubland,2,1,Herbivore,Nectarivore,Aerial,8.36,8.79,8.57,-81.49171268,1490.46,Extant
842,Taphrolesbia griseiventris,Trochilidae,Apodiformes,2,0,2,0,2,22.8,18.1,2.4,1.8,6,78.2,50.6,27.6,64.8,84.5,8.94,EltonTraits_Model,NA,NO,NA,NA,Shrubland,2,1,Herbivore,Nectarivore,Aerial,-9.84,-6.83,-8.38,-77.59326571,4114.53,Extant
869,Aceros everetti,Bucerotidae,Bucerotiformes,1,0,1,0,1,144.5,125.5,39.1,46.2,55.1,338,75,263,22.2,258,1090,Updated_literature,Dunning (2021),NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-10.32,-9.28,-9.76,119.953604,10704.53,Extant
877,Anorrhinus austeni,Bucerotidae,Bucerotiformes,2,1,1,0,2,126.2,106.4,34,52.3,43,327,64.3,262.7,19.6,289,933,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Omnivore,Frugivore,Insessorial,10.58,27.56,20.03,100.79113,774356.6,Extant
884,Anthracoceros montani,Bucerotidae,Bucerotiformes,2,2,0,0,1,127.6,97.4,29.5,60.5,48.8,283.5,50.3,228.7,18,252,741,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,5.05,5.35,5.2,120.0477561,585.5,Extant
937,Caprimulgus badius,Caprimulgidae,Caprimulgiformes,2,1,1,0,2,25.6,7.9,5.7,3.5,16.8,163,74,89,45.4,115,59.8,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Aerial,18.19,21.62,19.98,-88.89307148,110731.66,Extant
942,Caprimulgus celebensis,Caprimulgidae,Caprimulgiformes,1,0,1,0,1,20,9.5,6.9,4.3,24.2,187,85.7,101.3,45.8,138,57.51,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,-5.7,1.76,-0.29,123.1631493,26078.5,Extant
943,Caprimulgus centralasicus,Caprimulgidae,Caprimulgiformes,1,1,0,0,1,15.3,7,4.7,2.6,15.2,156,61,95,39.1,106,57.51,EltonTraits_GenAvg,NA,NO,NA,NA,Shrubland,2,NA,Carnivore,Invertivore,Aerial,NA,NA,NA,NA,NA,Extant
949,Caprimulgus ekmani,Caprimulgidae,Caprimulgiformes,1,1,0,0,1,24.1,8.8,5.4,4.6,16.1,172.3,78.6,93.7,45.6,134.9,64,Updated_literature,Dunning (2021),NO,NA,NA,NA,2,1,Carnivore,Invertivore,Aerial,17.87,19.4,18.76,-70.64407303,14481.86,Extant
962,Caprimulgus maculosus,Caprimulgidae,Caprimulgiformes,1,0,1,0,1,18.8,6.5,4.9,1.6,17.7,139,61.5,77.5,44.2,131,47,Inferred,NA,YES,Body Mass,Setopagis whitelyi,Forest,2,NA,Carnivore,Invertivore,Aerial,NA,NA,NA,NA,NA,Extant
966,Caprimulgus meesi,Caprimulgidae,Caprimulgiformes,1,0,1,0,1,20.2,6.3,3.8,3,14.9,168.1,67.4,100.7,40.1,119.7,66.2,Dunning,NA,NO,NA,NA,NA,NA,NA,Carnivore,Invertivore,Aerial,-10.32,-8.07,-8.98,121.1958242,29495.98,Extant
970,Caprimulgus noctitherus,Caprimulgidae,Caprimulgiformes,2,0,2,0,2,17,6.8,4,2.9,16.6,132.5,57.2,75.3,43.2,125.5,36.1,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Generalist,17.94,18.19,18.03,-66.67202166,291.94,Extant
975,Caprimulgus prigoginei,Caprimulgidae,Caprimulgiformes,1,1,0,0,1,20.6,6,5.2,4.3,12.6,161,69.5,91.5,43.2,94.5,57.51,EltonTraits_GenAvg,NA,NO,NA,NA,NA,NA,1,Carnivore,Invertivore,Aerial,-3.89,-3.3,-3.58,28.70748882,2164.65,Extant
976,Caprimulgus pulchellus,Caprimulgidae,Caprimulgiformes,1,1,0,0,0,13.5,8.5,6,3.3,14.3,154,55.2,98.8,35.8,87,57.51,EltonTraits_GenAvg,NA,YES,Beak Nares; Beak Width,Caprimulgus saturatus,Forest,1,1,Carnivore,Invertivore,Aerial,-7.98,-0.85,-4.66,104.8703885,28657.44,Extant
985,Caprimulgus solala,Caprimulgidae,Caprimulgiformes,1,0,0,1,0,22.4,6.9,5,3,20.2,185,89.1,95.9,48.2,114.8,79,Inferred,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Tail Length; Body Mass,Caprimulgus tristigma,Grassland,3,NA,Carnivore,Invertivore,Aerial,5.89,6.04,5.96,37.69034251,200.04,Extant
999,Eurostopodus diabolicus,Caprimulgidae,Caprimulgiformes,1,1,0,0,1,23.1,8.8,5.8,4.4,13.5,199.5,89,110.4,44.6,130.5,104.38,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Aerial,-1.75,1.46,-0.95,120.6952668,2929.59,Extant
1017,Nyctiprogne vielliardi,Caprimulgidae,Caprimulgiformes,2,0,2,0,1,7.5,4.3,3.5,2.3,10.1,126.9,56.7,70.2,44.7,86.3,41,EltonTraits_Model,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Aerial,-15.74,-10.19,-12.21,-43.17041216,23178.01,Extant
1033,Batrachostomus harterti,Podargidae,Caprimulgiformes,1,1,0,0,1,27.5,25.2,37.9,15,13.3,242,66.3,175.7,27.4,158,206,Inferred,NA,YES,Body Mass,Batrachostomus auritus,Forest,1,1,Carnivore,Invertivore,Insessorial,0,3.79,1.74,113.943772,27500.68,Extant
1070,Synthliboramphus craveri,Alcidae,Charadriiformes,2,2,0,0,1,23.6,17.7,4.1,5.6,22.4,119.5,55,63,46.6,36.5,151,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic,22.18,31.91,26.2,-111.9944509,379404.15,Extant
1167,Rhinoptilus bitorquatus,Glareolidae,Charadriiformes,2,0,2,0,2,20.1,10.8,5.1,5.9,66.5,157.5,55.9,101.6,35.4,58,150,Inferred,NA,YES,Body Mass,Rhinoptilus chalcopterus,Shrubland,3,1,Carnivore,Invertivore,Terrestrial,14.25,15.43,14.86,78.38302547,19306.74,Extant
1336,Gallinago imperialis,Scolopacidae,Charadriiformes,1,0,0,1,1,84.1,68.7,6.9,11.7,36,153,24.7,128.3,16.1,55,252,Inferred,NA,YES,Body Mass,Gallinago stricklandii,Forest,3,1,Carnivore,Aquatic predator,Terrestrial,-14.42,0.86,-6.51,-76.96588858,77754.43,Extant
1373,Scolopax celebensis,Scolopacidae,Charadriiformes,2,0,1,1,1,92.7,75,7.4,11.4,40.1,192.9,53.5,139.4,27.7,68.4,205,Inferred,NA,YES,Body Mass,Scolopax rosenbergii,Forest,3,1,Carnivore,Aquatic predator,Terrestrial,-3.61,1.38,-1.73,120.2874842,21965.43,Extant
1376,Scolopax rochussenii,Scolopacidae,Charadriiformes,1,0,0,1,1,95.5,79.6,8.1,12.3,43.5,191,53,138,27.7,74,308.3,Inferred,NA,YES,Body Mass,Scolopax rusticola,Forest,3,1,Carnivore,Invertivore,Terrestrial,-1.71,-0.38,-0.81,127.5676272,289.35,Extant
1407,Turnix everetti,Turnicidae,Charadriiformes,1,1,0,0,0,13,7.6,3.8,6.4,14.8,66,21,45.8,31.5,23.3,28,Dunning,NA,YES,Kipp's Distance; Secondary1; Hand-Wing Index,Turnix worcesteri,Grassland,2,1,Omnivore,Omnivore,Terrestrial,-9.82,-9.28,-9.61,120.1230081,2064.68,Extant
1413,Turnix olivii,Turnicidae,Charadriiformes,2,1,1,0,2,15.8,9.8,4.8,6.7,24.1,97.5,37.5,60,38.5,38,56.39,EltonTraits_GenAvg,NA,NO,NA,NA,Grassland,2,1,Omnivore,Omnivore,Terrestrial,-16.47,-12.68,-15.48,144.0530954,2066.24,Extant
1420,Turnix worcesteri,Turnicidae,Charadriiformes,2,1,1,0,2,10.2,6.5,3.5,5.4,16.6,66.8,21,45.8,31.5,27,67,Updated_literature,Dunning (2021),NO,NA,NA,Grassland,3,1,Omnivore,Omnivore,Terrestrial,12.54,18.65,15.95,121.4241591,105069.59,Extant
1456,Columba albinucha,Columbidae,Columbiformes,1,0,0,1,1,25.4,11.5,4.2,4.6,24,183,76.9,106.1,42,112,325,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-3.83,5.33,-0.1,27.52856849,79766,Extant
1475,Columba pallidiceps,Columbidae,Columbiformes,1,1,0,0,1,28.4,17.4,7.3,6.1,29,232,92,140,39.7,125,459,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Insessorial,-10.85,-2.56,-6.19,153.5406186,51261.27,Extant
1519,Ducula mindorensis,Columbidae,Columbiformes,2,0,1,1,2,24.9,13.6,7.6,6.6,30.9,230,63.5,166.4,27.6,164.7,507.19,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,12.55,13.47,13.06,121.0607489,1211.4,Extant
1538,Gallicolumba canifrons,Columbidae,Columbiformes,1,0,0,1,1,20.6,9.7,2.8,3.7,30.9,113,30,83,26.5,63,58.2,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Granivore,Terrestrial,6.89,7.73,7.44,134.5350546,454.47,Extant
1543,Gallicolumba keayi,Columbidae,Columbiformes,2,1,1,0,2,21.9,9.2,3.4,4.8,35,139.2,45.6,93.6,32.8,77.7,190.5,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,9.04,11.94,10.58,122.7389458,24352.06,Extant
1546,Gallicolumba menagei,Columbidae,Columbiformes,2,0,1,1,2,23.4,10.4,3.5,5.2,34.6,158.5,47.9,110.7,30.2,97.5,196,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,5.05,5.35,5.2,120.0477561,585.5,Extant
1550,Gallicolumba sanctaecrucis,Columbidae,Columbiformes,1,0,0,1,1,20.3,9.8,3,3.9,23.5,126,35,91,27.8,65,171,Inferred,NA,YES,Body Mass,Gallicolumba stairi,Forest,1,1,Herbivore,Omnivore,Terrestrial,-15.62,-10.39,-15.2,166.7875144,1712.93,Extant
1564,Geotrygon carrikeri,Columbidae,Columbiformes,2,0,2,0,2,25.2,10.9,5.7,4.9,42.1,146.5,33.9,112.6,23.1,92.5,267,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,18.29,18.57,18.38,-94.93886283,127.54,Extant
1583,Gymnophaps solomonensis,Columbidae,Columbiformes,2,1,1,0,2,25.1,12.2,6.2,6.8,28.3,215,74,141.1,34.5,159.5,335,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-9.87,-5.63,-7.86,157.9112208,6241.28,Extant
1586,Henicophaps foersteri,Columbidae,Columbiformes,1,1,0,0,1,34.3,20.7,6.4,8.6,34.5,203,52.3,150.7,25.8,135,247,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,3,1,Omnivore,Omnivore,Terrestrial,-6.31,-4.14,-5.46,150.6345329,31332.27,Extant
1587,Leptotila battyi,Columbidae,Columbiformes,1,1,0,0,1,19.5,9.8,2.5,3.3,30,135,39,96,28.9,91,160.62,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Granivore,Terrestrial,7.22,7.79,7.49,-81.02693257,1791.99,Extant
1589,Leptotila conoveri,Columbidae,Columbiformes,2,1,1,0,2,20.6,9.1,2.8,3.5,31.6,136,32,103.9,23.6,90.8,153.5,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Granivore,Terrestrial,1.81,4.93,3.51,-75.56927287,2812.53,Extant
1597,Leptotila wellsi,Columbidae,Columbiformes,1,0,1,0,1,21.2,9.6,3.2,4.9,32.2,138,21.6,116.4,15.7,91,200,Dunning,NA,NO,NA,NA,Woodland,1,1,Herbivore,Granivore,Terrestrial,12,12.12,12.05,-61.70978466,15.36,Extant
1639,Phapitreron brunneiceps,Columbidae,Columbiformes,1,1,0,0,1,25.3,13.3,4.6,6.4,20.5,137.9,50,87.9,36.3,96.2,146,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,5.56,9.83,7.65,124.7926664,95407.83,Extant
1645,Ptilinopus arcanus,Columbidae,Columbiformes,1,1,0,0,1,13.9,6.1,3.5,3.8,18.3,100,25.3,74.7,25.3,54,85.9,Inferred,NA,YES,Body Mass,Ptilinopus monacha,Forest,2,1,Herbivore,Frugivore,Insessorial,10.38,10.51,10.44,123.1459063,115.91,Extant
1648,Ptilinopus chalcurus,Columbidae,Columbiformes,2,1,1,0,2,19,7.2,3.5,3.6,26.5,135,34.6,100.4,25.6,86.5,97.6,Inferred,NA,YES,Body Mass,Ptilinopus purpuratus,Forest,2,1,Herbivore,Frugivore,Insessorial,-15.87,-15.8,-15.84,-148.2605638,25.1,Extant
1652,Ptilinopus dohertyi,Columbidae,Columbiformes,1,0,1,0,1,22.5,10.5,5.2,4.7,29.8,178,54.6,123.4,30.7,118,243,Inferred,NA,YES,Body Mass,Ptilinopus cinctus,Forest,2,1,Herbivore,Frugivore,Insessorial,-10.32,-9.28,-9.76,119.953604,10704.53,Extant
1682,Ptilinopus rarotongensis,Columbidae,Columbiformes,2,0,2,0,2,16.1,7,3.9,4.1,25.5,124.5,30,94.6,24,80,97.6,Inferred,NA,YES,Body Mass,Ptilinopus purpuratus,Forest,2,1,Herbivore,Frugivore,Insessorial,-21.25,-19.97,-20.66,-159.0096674,57.64,Extant
1725,Treron pembaensis,Columbidae,Columbiformes,1,0,1,0,1,22.4,11.8,5.9,7.6,26.1,169,61.2,107.8,36.2,82,205.65,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-5.44,-4.86,-5.17,39.76245915,908.29,Extant
1772,Alcedo websteri,Alcedinidae,Coraciiformes,1,0,1,0,1,52.6,39.3,8.6,11.8,12.1,89,21,68,23.6,40,60.97,Dunning,NA,NO,NA,NA,Riverine,2,1,Carnivore,Aquatic predator,Insessorial,-6.32,-2.36,-4.62,150.6812305,13725.07,Extant
1831,Todiramphus gambieri,Alcedinidae,Coraciiformes,1,0,1,0,1,36,29,11.8,9,15.8,90,17,73,18.9,66,39,Updated_literature,Dunning (2021),NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Insessorial,-16.19,-16.12,-16.15,-146.3558438,25.36,Extant
